request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
67acc035-649c-4b37-9ff4-c80540b851ee,ar-dist-0493,3756004.005523056,3756005.0557812485,3756006.6120681325,3741,46,1.0502581926994026,1.5562868840061128
696d638b-2f3c-4f63-bb1d-0ff1c9978d93,ar-dist-0747,3756003.584201286,3756004.7675271723,3756006.6121289735,3901,64,1.183325886260718,1.8446018011309206
2219445b-de81-4bf5-a1e2-6261b2de4b6b,ar-dist-0976,3756003.479973023,3756004.667242066,3756006.7028347882,3901,72,1.1872690431773663,2.0355927222408354
0dc95d02-06f1-40a6-852b-db63d50042fa,ar-dist-0131,3756002.848592456,3756003.896473265,3756006.703060409,1501,60,1.0478808088228106,2.806587144266814
e0a344d4-9c60-4d47-a577-3715f2ba8c89,ar-dist-0067,3756005.057790007,3756006.0165894562,3756006.8033480733,1501,36,0.9587994492612779,0.7867586170323193
b7a76297-1897-4336-bd95-1135b2e28e37,ar-dist-0492,3756004.111533134,3756005.249743974,3756006.902931842,3741,63,1.1382108400575817,1.6531878681853414
7b6983e5-fb92-4b85-9396-f32319cea4e5,ar-dist-0700,3756004.532796854,3756005.629310152,3756007.004956092,3901,48,1.0965132978744805,1.3756459401920438
11fc533c-ce65-464b-bb11-552b501d2399,ar-dist-0518,3756004.42783866,3756005.522139132,3756007.1880615707,3741,61,1.094300472177565,1.6659224387258291
18b3828e-de47-4c5f-b6bf-82db38fc07da,ar-dist-0003,3756004.952754704,3756005.9206895577,3756007.2782243066,851,44,0.9679348538629711,1.357534748967737
105573bb-53d6-4648-bd72-232d2cb4b40e,ar-dist-0307,3756004.848110954,3756005.920983261,3756007.278409779,3251,56,1.072872307151556,1.3574265181086957
4b75cdf2-364a-4605-9504-07c79b6083b1,ar-dist-0808,3756005.270113811,3756006.313677442,3756007.480204237,3901,36,1.0435636308975518,1.1665267953649163
d63020fb-841d-448f-8fa3-30fe69e5a24f,ar-dist-0780,3756004.321472871,3756005.348351172,3756007.4803191554,3901,65,1.0268783010542393,2.1319679832085967
c05f6745-2a70-468f-81c1-8a2823f4e470,ar-dist-0687,3756005.584732787,3756006.6112928814,3756007.666925669,3901,44,1.0265600942075253,1.0556327877566218
aac8d9ee-fb32-43ef-b1ee-70883f17ed17,ar-dist-0290,3756004.742554848,3756005.8212461574,3756007.7678939803,3251,60,1.0786913093179464,1.946647822856903
ffcaceb7-a1a9-46ab-858c-534267b71469,ar-dist-0300,3756004.637425046,3756005.723205213,3756007.864390108,3251,49,1.0857801670208573,2.1411848948337138
507211f4-a592-44cc-b009-89c54d2fcb95,ar-dist-0404,3756005.374335511,3756006.405185364,3756007.8647405203,3741,53,1.0308498530648649,1.4595551560632885
ef355fe4-1870-4f86-b088-19a1f38e8a7d,ar-dist-0981,3756005.163848243,3756006.1211737343,3756007.8648320893,3901,59,0.9573254911229014,1.7436583549715579
4028c083-d712-4747-a296-d89e49c7421e,ar-dist-0888,3756005.69040705,3756006.801806477,3756008.251566161,3901,56,1.1113994270563126,1.4497596840374172
d7293c0c-81e8-41cd-b260-be41a7fe1e26,ar-dist-0094,3756006.532319677,3756007.571993017,3756008.446313382,1501,42,1.0396733400411904,0.8743203650228679
2cece8c6-843b-4528-99cb-2a154a1b9c9e,ar-dist-0304,3756007.058741701,3756008.048843721,3756008.446444452,3251,28,0.9901020200923085,0.39760073088109493
7d365fef-c738-4ed6-813d-c19e6e4bbc44,ar-dist-0044,3756006.321476691,3756007.37905113,3756008.6427785666,1501,41,1.0575744388625026,1.263727436773479
98c5c5db-79fe-4fab-b410-fa620a241de7,ar-dist-0137,3756004.216745798,3756005.2507528993,3756008.6428671572,1501,106,1.0340071013197303,3.3921142579056323
d895a154-9f86-4b0d-b007-e0259c28d880,ar-dist-0800,3756006.637629118,3756007.6666766168,3756008.729150416,3901,39,1.0290474989451468,1.0624737991020083
2a8fcd66-ae98-4a2a-b19f-622d91d255e6,ar-dist-0937,3756006.847887698,3756007.964244427,3756008.931604111,3901,34,1.1163567290641367,0.9673596839420497
e659be63-dcca-4441-8b98-a602b420c168,ar-dist-0943,3756006.742485276,3756007.862303509,3756008.93171846,3901,42,1.1198182329535484,1.0694149509072304
eecb7ecc-70ec-4508-8bc6-aefa19a7ce70,ar-dist-0959,3756006.110659766,3756007.277597684,3756009.322581513,3901,61,1.1669379179365933,2.04498382890597
7686e46e-f1f0-410c-b003-cdf22e4ebded,ar-dist-0606,3756007.689722221,3756008.728777263,3756009.430112299,3741,32,1.0390550419688225,0.7013350361958146
9ae1de56-dc4f-4181-bf50-e789757a14be,ar-dist-0989,3756005.900564422,3756007.004424419,3756009.430156679,4051,68,1.1038599968887866,2.425732260104269
c8d353cc-68b4-4883-8e0f-e905db7a3eb5,ar-dist-0293,3756006.216344529,3756007.378178266,3756009.6218213746,3251,72,1.1618337370455265,2.24364310875535
29ce2948-a1db-42f9-89c1-cfce362fa944,ar-dist-0429,3756006.005890965,3756007.077764742,3756009.621895636,3741,63,1.0718737770803273,2.5441308938898146
9fc6939c-1bae-4762-8dc4-fe7f9d7ffb5b,ar-dist-0719,3756007.900557052,3756009.032107343,3756009.7180067287,3901,33,1.1315502910874784,0.6858993857167661
c7544922-0545-42e2-a103-37699f825489,ar-dist-0582,3756005.479515613,3756006.51196555,3756009.9187080152,3741,68,1.0324499369598925,3.4067424652166665
2eb49efd-2da4-4efd-8cf9-5fcbaa141142,ar-dist-0915,3756007.374439553,3756008.445069587,3756009.9192461288,3901,50,1.0706300339661539,1.4741765419021249
e721c2ef-449d-49d3-843c-91aa326be9a5,ar-dist-0620,3756008.00529745,3756009.1171290865,3756010.005539566,3901,42,1.111831636633724,0.8884104792959988
7d00b5e2-49aa-40f5-8479-78c216468865,ar-dist-0104,3756007.480410677,3756008.444010223,3756010.0056066657,1501,55,0.9635995458811522,1.5615964429453015
733ea2ed-0bb1-403f-a7b1-8777b5883d27,ar-dist-0814,3756007.584404992,3756008.641806674,3756010.005812827,3901,44,1.0574016822502017,1.3640061528421938
